imageName,time,pa_f,pb_f,pr_f,pa_r,pb_r,pr_r
Img000000.jpg,0.02963876724243164,15,0,0
Img000001.jpg,0.024259090423583984,16,0,0
Img000002.jpg,0.017826080322265625,16,0,0
Img000003.jpg,0.019443273544311523,16,0,0
Img000004.jpg,0.017412900924682617,15,0,0
Img000005.jpg,0.01699686050415039,16,0,0
Img000006.jpg,0.016723155975341797,17,0,0
Img000007.jpg,0.01922440528869629,17,0,0
Img000008.jpg,0.016866445541381836,15,0,0
Img000009.jpg,0.01833963394165039,16,0,0
Img000010.jpg,0.019573688507080078,14,0,0
Img000011.jpg,0.01732158660888672,11,0,0
Img000012.jpg,0.01965475082397461,10,0,0
Img000013.jpg,0.019498586654663086,12,0,0
Img000014.jpg,0.01778435707092285,12,0,0
Img000015.jpg,0.022329330444335938,12,0,0
Img000016.jpg,0.018192768096923828,11,0,0
Img000017.jpg,0.018236398696899414,13,0,0
Img000018.jpg,0.016381263732910156,11,0,0
Img000019.jpg,0.019245624542236328,13,0,0
Img000020.jpg,0.019935131072998047,13,0,0
Img000021.jpg,0.01876091957092285,16,0,0
Img000022.jpg,0.016461610794067383,13,0,0
Img000023.jpg,0.01812434196472168,10,0,0
Img000024.jpg,0.017649412155151367,9,0,0
Img000025.jpg,0.01699233055114746,7,0,0
Img000026.jpg,0.01871967315673828,7,0,0
Img000027.jpg,0.0186159610748291,7,0,0
Img000028.jpg,0.01960897445678711,8,0,0
Img000029.jpg,0.019040822982788086,8,0,0
Img000030.jpg,0.01787710189819336,11,0,0
Img000031.jpg,0.017347335815429688,10,0,0
Img000032.jpg,0.01763010025024414,6,0,0
Img000033.jpg,0.021411418914794922,9,0,0
Img000034.jpg,0.01763176918029785,7,1,0
Img000035.jpg,0.01710367202758789,9,1,0
Img000036.jpg,0.018850326538085938,6,1,0
Img000037.jpg,0.016427278518676758,5,1,1
Img000038.jpg,0.018784284591674805,5,1,1
Img000039.jpg,0.017243385314941406,3,1,1
Img000040.jpg,0.018904685974121094,3,1,1
Img000041.jpg,0.0241701602935791,3,1,1
Img000042.jpg,0.017425060272216797,3,1,1
Img000043.jpg,0.018446922302246094,3,1,2
Img000044.jpg,0.016129255294799805,1,0,2
Img000045.jpg,0.01772785186767578,2,0,2
Img000046.jpg,0.016577959060668945,2,0,3
Img000047.jpg,0.02652764320373535,2,0,3
Img000048.jpg,0.05249929428100586,0,0,2
Img000049.jpg,0.05181717872619629,1,0,2
Img000050.jpg,0.041945457458496094,2,0,2
Img000051.jpg,0.03336668014526367,3,0,2
Img000052.jpg,0.03518390655517578,6,0,2
Img000053.jpg,0.027589082717895508,6,0,1
Img000054.jpg,0.023211240768432617,9,0,1
Img000055.jpg,0.018672466278076172,7,0,0
Img000056.jpg,0.019378662109375,10,0,0
Img000057.jpg,0.020917415618896484,9,0,0
Img000058.jpg,0.025449275970458984,11,0,0
Img000059.jpg,0.024991512298583984,12,0,0
Img000060.jpg,0.0205538272857666,11,0,0
Img000061.jpg,0.021808147430419922,12,0,0
Img000062.jpg,0.022006511688232422,13,0,0
Img000063.jpg,0.02500176429748535,12,0,0
Img000064.jpg,0.0205686092376709,10,0,0
Img000065.jpg,0.031865596771240234,12,0,0
Img000066.jpg,0.02509307861328125,13,0,0
Img000067.jpg,0.020844697952270508,12,0,0
Img000068.jpg,0.027682781219482422,16,0,0
Img000069.jpg,0.02307891845703125,12,0,0
Img000070.jpg,0.023822546005249023,13,0,0
Img000071.jpg,0.022659778594970703,12,0,0
Img000072.jpg,0.021558046340942383,12,0,0
Img000073.jpg,0.02712249755859375,11,0,0
Img000074.jpg,0.021101713180541992,11,0,0
Img000075.jpg,0.019121885299682617,12,0,0
Img000076.jpg,0.018812179565429688,14,0,0
Img000077.jpg,0.016115427017211914,11,0,0
Img000078.jpg,0.019202470779418945,13,0,0
Img000079.jpg,0.02302837371826172,15,0,0
Img000080.jpg,0.021765708923339844,15,0,0
Img000081.jpg,0.020288467407226562,12,0,0
Img000082.jpg,0.01735830307006836,10,0,0
Img000083.jpg,0.017466068267822266,12,0,0
Img000084.jpg,0.02009439468383789,12,0,0
Img000085.jpg,0.016780853271484375,12,0,0
Img000086.jpg,0.018665075302124023,10,0,0
Img000087.jpg,0.018136978149414062,9,0,0
Img000088.jpg,0.017137527465820312,10,0,0
Img000089.jpg,0.01897263526916504,10,0,0
Img000090.jpg,0.02085423469543457,11,0,0
Img000091.jpg,0.02109074592590332,14,0,0
Img000092.jpg,0.03240084648132324,16,0,0
Img000093.jpg,0.023858308792114258,14,0,0
Img000094.jpg,0.023121118545532227,12,0,0
Img000095.jpg,0.02294754981994629,12,0,0
Img000096.jpg,0.02655649185180664,11,0,0
Img000097.jpg,0.022667407989501953,15,0,0
Img000098.jpg,0.020270824432373047,17,0,0
Img000099.jpg,0.024821758270263672,17,0,0
Img000100.jpg,0.025726318359375,16,0,0
Img000101.jpg,0.025023221969604492,16,0,0
Img000102.jpg,0.022913455963134766,18,0,0
Img000103.jpg,0.02753424644470215,18,0,0
Img000104.jpg,0.026889801025390625,18,0,0
Img000105.jpg,0.02138543128967285,18,0,0
Img000106.jpg,0.026024341583251953,15,0,0
Img000107.jpg,0.0244138240814209,14,0,0
Img000108.jpg,0.02433466911315918,15,0,0
Img000109.jpg,0.022246360778808594,15,0,0
Img000110.jpg,0.02229022979736328,15,0,0
Img000111.jpg,0.022222518920898438,13,0,0
Img000112.jpg,0.02019357681274414,16,0,0
Img000113.jpg,0.0281832218170166,15,0,0
Img000114.jpg,0.024006128311157227,12,0,0
Img000115.jpg,0.03126192092895508,14,0,0
Img000116.jpg,0.030095815658569336,12,0,0
Img000117.jpg,0.02750873565673828,11,0,0
Img000118.jpg,0.02243185043334961,14,0,0
Img000119.jpg,0.01824665069580078,16,0,0
Img000120.jpg,0.01938343048095703,16,0,0
Img000121.jpg,0.01710057258605957,13,0,0
Img000122.jpg,0.019771575927734375,15,0,0
Img000123.jpg,0.01913595199584961,13,0,0
Img000124.jpg,0.017398595809936523,15,0,0
Img000125.jpg,0.020229101181030273,20,0,0
Img000126.jpg,0.01744675636291504,15,0,0
Img000127.jpg,0.017482280731201172,14,0,0
Img000128.jpg,0.018570423126220703,15,0,0
Img000129.jpg,0.01801896095275879,16,0,0
Img000130.jpg,0.01739668846130371,12,0,0
Img000131.jpg,0.017878055572509766,12,0,0
Img000132.jpg,0.016449689865112305,10,0,0
Img000133.jpg,0.02116703987121582,11,0,0
Img000134.jpg,0.017719268798828125,10,0,0
Img000135.jpg,0.017557382583618164,11,0,0
Img000136.jpg,0.017961978912353516,11,0,0
Img000137.jpg,0.018236398696899414,11,0,0
Img000138.jpg,0.01943683624267578,14,0,0
Img000139.jpg,0.019126176834106445,9,0,0
Img000140.jpg,0.022310972213745117,9,0,0
Img000141.jpg,0.024438858032226562,10,0,0
Img000142.jpg,0.02506542205810547,11,0,0
Img000143.jpg,0.020838022232055664,11,0,0
Img000144.jpg,0.018809080123901367,10,0,0
Img000145.jpg,0.020522594451904297,10,0,0
Img000146.jpg,0.021389484405517578,12,0,0
Img000147.jpg,0.0229034423828125,15,0,0
Img000148.jpg,0.02144789695739746,14,0,1
Img000149.jpg,0.024416446685791016,12,0,1
Img000150.jpg,0.020677804946899414,14,0,1
Img000151.jpg,0.021286725997924805,16,0,1
Img000152.jpg,0.021134138107299805,16,0,1
Img000153.jpg,0.019421100616455078,17,0,1
Img000154.jpg,0.018097877502441406,20,0,1
Img000155.jpg,0.017647504806518555,20,0,1
Img000156.jpg,0.021076679229736328,19,0,1
Img000157.jpg,0.01793050765991211,19,0,1
